Created on 05-18-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2018-06-28,ETHUSD,441.55,443.67,417,420.51,11044.72,4768027.53
2018-06-27,ETHUSD,429.73,446.66,420,441.55,19038.2,8210469.4
2018-06-26,ETHUSD,458.48,461.65,428.87,429.73,23672.15,10591282.69
2018-06-25,ETHUSD,455.27,474.69,445,458.48,25796.12,11814090.61
2018-06-24,ETHUSD,475.35,476.42,421,455.27,26971.2,12011788.16
2018-06-23,ETHUSD,462.86,482.53,457.16,475.35,7043.56,3319064.02
2018-06-22,ETHUSD,525.27,526.27,449.91,462.86,51972.46,25181790.28
2018-06-21,ETHUSD,536.3,545.23,521.04,525.27,12803.87,6798779.96
2018-06-20,ETHUSD,538.11,542.29,516.97,536.3,13158.59,6985736.55
2018-06-19,ETHUSD,517.04,547.82,514.62,538.11,16731.88,8903110.41
2018-06-18,ETHUSD,497.26,524.54,487.3,517.04,12730.78,6462798.2
2018-06-17,ETHUSD,497.84,510,493.3,497.26,11403.09,5738921.47
2018-06-16,ETHUSD,488.27,502.82,483.16,497.84,7986.64,3954540.56
2018-06-15,ETHUSD,520.57,522.31,483.73,488.27,21467.66,10793358.79
2018-06-14,ETHUSD,475.89,527.97,460.25,520.57,48837.27,24131512.02
2018-06-13,ETHUSD,494.16,501.71,449.65,475.89,38425.71,18198066.59
2018-06-12,ETHUSD,530.57,540.56,485,494.16,23604.47,12093609.39
2018-06-11,ETHUSD,526.28,536.87,509.85,530.57,28129.93,14722723.76
2018-06-10,ETHUSD,593.88,593.88,504,526.28,40970.53,22399874.48
2018-06-09,ETHUSD,599.88,610,590.93,593.88,4135.69,2488952.91
2018-06-08,ETHUSD,604.05,608,592.06,599.88,13892.62,8341791.84
2018-06-07,ETHUSD,606.39,616.74,597.96,604.05,21291.02,12941701.39
2018-06-06,ETHUSD,607.53,612.04,593.4,606.39,21138.65,12741072.02
2018-06-05,ETHUSD,590,613,576.47,607.53,36158.04,21501507.33
2018-06-04,ETHUSD,619.59,625.4,579.03,590,21461.18,12913293.8
2018-06-03,ETHUSD,591,628.78,590,619.59,10974.65,6732722.23
2018-06-02,ETHUSD,578.96,599.5,573.32,591,15555.64,9150290.07
2018-06-01,ETHUSD,576.85,589,563.38,578.96,22076.54,12727204.53
2018-05-31,ETHUSD,556.82,586,553.2,576.85,32196.4,18470465.66
2018-05-30,ETHUSD,566.99,585.32,541.3,556.82,34053.02,19104926.92
2018-05-29,ETHUSD,512.23,573.34,510.05,566.99,35847.36,19319909.05
2018-05-28,ETHUSD,571.39,576.45,506.3,512.23,22259.11,11912155.04
2018-05-27,ETHUSD,585.65,592.88,556.92,571.39,11946.29,6859871.71
2018-05-26,ETHUSD,584.99,607.7,578.84,585.65,9028.9,5360504.55
2018-05-25,ETHUSD,601.76,616.18,569.19,584.99,22893.39,13595197.96
2018-05-24,ETHUSD,576.84,609,549.28,601.76,42744.25,24892035.28
2018-05-23,ETHUSD,640.86,649.89,564.94,576.84,67508.31,40520621.6
2018-05-22,ETHUSD,696.43,699.57,637.93,640.86,30230.0,20371982.92
2018-05-21,ETHUSD,716,720,687.8,696.43,13978.12,9859494.89
2018-05-20,ETHUSD,695.88,723.16,687.89,716,10793.91,7692574.17
2018-05-19,ETHUSD,692.54,716.93,683,695.88,12333.29,8619183.38
2018-05-18,ETHUSD,669.04,694.96,656.36,692.54,23002.33,15531259.28
2018-05-17,ETHUSD,706.88,718.9,660.65,669.04,35431.74,24678761.6
2018-05-16,ETHUSD,707.38,712,674.57,706.88,24194.54,16797410.82
2018-05-15,ETHUSD,727.62,739.37,695.74,707.38,30116.83,21824205.76
2018-05-14,ETHUSD,730.06,743,686.63,727.62,43957.93,31490190.07
2018-05-13,ETHUSD,683.99,741.61,668.78,730.06,31210.26,21960407.95
2018-05-12,ETHUSD,677.26,692.7,638.15,683.99,31181.08,20717889.95
2018-05-11,ETHUSD,723.6,735.68,662.57,677.26,50671.75,35055783.87
2018-05-10,ETHUSD,749.58,766.99,720,723.6,29806.88,22330339.48
2018-05-09,ETHUSD,747.92,759.9,710.01,749.58,35051.92,25752685.44
2018-05-08,ETHUSD,751.18,775.11,716,747.92,37843.38,28009168.22
2018-05-07,ETHUSD,787.42,791,691.99,751.18,53733.47,39231856.77
2018-05-06,ETHUSD,815.45,832.37,749,787.42,30945.17,24207174.37
2018-05-05,ETHUSD,782.47,830,778.03,815.45,16170.22,13099107.07
2018-05-04,ETHUSD,776.92,803.99,758.1,782.47,30244.06,23710094.63
2018-05-03,ETHUSD,687.29,785,684.89,776.92,54001.98,39662583.12
2018-05-02,ETHUSD,669.86,690.05,661.03,687.29,27719.04,18812632.05
2018-05-01,ETHUSD,669.98,674.01,627.22,669.86,36528.64,23786117.68
2018-04-30,ETHUSD,689.23,694.14,663,669.98,23810.06,16215129.92
2018-04-29,ETHUSD,683.38,699.97,666,689.23,22215.95,15200757.04
2018-04-28,ETHUSD,642.54,697.08,639.05,683.38,24553.17,16696443.32
2018-04-27,ETHUSD,660.95,685,636.15,642.54,29571.04,19744517.72
2018-04-26,ETHUSD,617.02,666,598.15,660.95,49649.48,31048589.4
2018-04-25,ETHUSD,703.71,704.01,595,617.02,112502.46,71898152.12
2018-04-24,ETHUSD,643.77,711.7,643.68,703.71,54671.06,37658711.96
2018-04-23,ETHUSD,621.5,648.24,618.56,643.77,24226.71,15454599.33
2018-04-22,ETHUSD,604.85,643.46,591.31,621.5,30537.8,18983954.8
2018-04-21,ETHUSD,617.7,624.75,573.58,604.85,36398.73,21864943.78
2018-04-20,ETHUSD,566.46,622.26,556.37,617.7,52187.09,30625886.34
2018-04-19,ETHUSD,525.2,569,520.2,566.46,31732.09,17262758.57
2018-04-18,ETHUSD,502.8,526.66,501.28,525.2,23073.93,11868079.69
2018-04-17,ETHUSD,510.57,521.36,500.54,502.8,22085.39,11248019.95
2018-04-16,ETHUSD,533.83,537.43,498.34,510.57,28988.81,14877297.5
2018-04-15,ETHUSD,503.41,535,503.14,533.83,29650.65,15424854.36
2018-04-14,ETHUSD,495.95,515.91,486,503.41,18199.93,9141352.03
2018-04-13,ETHUSD,494.31,529.36,481.67,495.95,57808.73,29380218.17
2018-04-12,ETHUSD,430,498,413.8,494.31,48431.86,21989054.67
2018-04-11,ETHUSD,415.65,433.46,411,430,21763.25,9172418.45
2018-04-10,ETHUSD,399,418.3,391.28,415.65,25139.03,10097890.07
2018-04-09,ETHUSD,400.23,431.36,386.19,399,26518.22,10794949.12
2018-04-08,ETHUSD,384.66,410,384.14,400.23,11317.66,4510027.19
2018-04-07,ETHUSD,370.08,397.4,368.99,384.66,16411.98,6314152.63
2018-04-06,ETHUSD,381.05,385.62,360,370.08,18493.15,6822681.99
2018-04-05,ETHUSD,378.99,387.49,366.95,381.05,20729.05,7839973.51
2018-04-04,ETHUSD,415.32,417.5,370.49,378.99,31337.18,12129246.25
2018-04-03,ETHUSD,384.47,419.08,380,415.32,31371.19,12665490.73
2018-04-02,ETHUSD,378,395,375.02,384.47,20485.05,7905826.4
2018-04-01,ETHUSD,393.79,399.78,358.4,378,40341.46,15176213.97
2018-03-31,ETHUSD,393.46,419.7,387.85,393.79,37134.69,14961868.1
2018-03-30,ETHUSD,383.07,411.41,362,393.46,92799.41,35648684.52
2018-03-29,ETHUSD,446.49,448.5,378.86,383.07,78007.79,31494020.96
2018-03-28,ETHUSD,449.41,465.85,440,446.49,22678.78,10229638.29
2018-03-27,ETHUSD,485.79,492.09,445.08,449.41,51374.77,23717562.77
2018-03-26,ETHUSD,521.99,525.55,466.72,485.79,46310.09,22767520.72
2018-03-25,ETHUSD,519.99,535.68,512.59,521.99,13946.26,7274739.21
2018-03-24,ETHUSD,543.03,545.55,518.66,519.99,16223.12,8675984.5
2018-03-23,ETHUSD,540.12,543.2,506,543.03,26831.19,13993919.05
2018-03-22,ETHUSD,560.52,578.58,517.45,540.12,29000.28,15732431.06
2018-03-21,ETHUSD,557.41,590.69,545,560.52,42065.02,23966692.42
2018-03-20,ETHUSD,555.68,567.49,515.38,557.41,41228.07,22372593.36
2018-03-19,ETHUSD,538,559,515.47,555.68,50383.27,27164244.84
2018-03-18,ETHUSD,550.1,561.52,453.01,538,79232.22,39669901.87
2018-03-17,ETHUSD,599.87,610,542.75,550.1,21796.89,12533882.59
2018-03-16,ETHUSD,611.02,625.51,583.4,599.87,30596.65,18603170.86
2018-03-15,ETHUSD,613.07,620,571.56,611.02,44548.03,26800176.92
2018-03-14,ETHUSD,690.01,703.51,584,613.07,38834.72,24891541.86
2018-03-13,ETHUSD,695.5,715,680,690.01,27159.25,18821683.36
2018-03-12,ETHUSD,720.38,740.7,676,695.5,25021.99,17746205.68
2018-03-11,ETHUSD,682.87,737.14,662.48,720.38,17188.71,12033021.61
2018-03-10,ETHUSD,726.13,750,676.21,682.87,14417.57,10386109.79
2018-03-09,ETHUSD,698.06,732.31,640.55,726.13,53099.98,36217417.2
2018-03-08,ETHUSD,750.42,773.12,686.5,698.06,32177.2,23532983.02
2018-03-07,ETHUSD,813.09,825.61,723.13,750.42,41014.67,31186784.89
2018-03-06,ETHUSD,848,850.99,802.55,813.09,18233.71,15091451.81
2018-03-05,ETHUSD,862.28,869.21,848,848,8662.08,7454520.86
2018-03-04,ETHUSD,853.76,866.43,837.17,862.28,5387.93,4585621.88
2018-03-03,ETHUSD,856.08,868.7,849,853.76,5600.73,4812826.3
2018-03-02,ETHUSD,869.01,875.17,847.93,856.08,7584.52,6531494.58
2018-03-01,ETHUSD,850.16,881.47,845.81,869.01,16063.6,13958089.6
2018-02-28,ETHUSD,870.32,889.85,848.46,850.16,15701.07,13654448.62
2018-02-27,ETHUSD,868.4,896,861,870.32,14062.01,12366980.38
2018-02-26,ETHUSD,842.65,880,834.77,868.4,15603.01,13426195.18
2018-02-25,ETHUSD,835.74,851.38,818.38,842.65,8988.89,7497588.33
2018-02-24,ETHUSD,851.98,878,809.01,835.74,11028.29,9240502.17
2018-02-23,ETHUSD,803.57,883.44,787,851.98,20669.2,17425267.71
2018-02-22,ETHUSD,837.98,871.81,789.99,803.57,26905.05,22123158.68
2018-02-21,ETHUSD,884.24,906.09,816,837.98,34498.71,29817820.23
2018-02-20,ETHUSD,938.05,958.74,874,884.24,25435.77,23414826.73
2018-02-19,ETHUSD,912.85,955.58,906,938.05,14832.72,13910821.95
2018-02-18,ETHUSD,977.74,983.31,905.52,912.85,28492.25,26674431.16
2018-02-17,ETHUSD,940,980,935.25,977.74,20558.71,19769580.41
2018-02-16,ETHUSD,927.91,947.87,908,940,23773.48,22105688.99
2018-02-15,ETHUSD,922.98,951.25,905,927.91,41358.45,38469448.44
2018-02-14,ETHUSD,841.82,924.52,839.75,922.98,43648.22,38820006.6
2018-02-13,ETHUSD,865.57,869.14,819.31,841.82,24840.28,20852550.01
2018-02-12,ETHUSD,809.69,877.95,808.52,865.57,23687.09,20236422.85
2018-02-11,ETHUSD,851.83,855.19,775.99,809.69,25362.86,20574387.38
2018-02-10,ETHUSD,875.1,913.3,815,851.83,32319.24,28159024.53
2018-02-09,ETHUSD,812.01,883.07,780.88,875.1,40273.37,33440757.53
2018-02-08,ETHUSD,752.89,846.28,748.42,812.01,40467.32,32767068.71
2018-02-07,ETHUSD,784.01,866.05,720.01,752.89,75081.13,59979215.08
2018-02-06,ETHUSD,692.36,808,565,784.01,157935.75,105635084.43
2018-02-05,ETHUSD,826.51,855,632,692.36,128779.91,93646186.49
2018-02-04,ETHUSD,969.93,969.96,782,826.51,37124.18,32212587.32
2018-02-03,ETHUSD,918.39,995,838.67,969.93,27592.49,25845614.41
2018-02-02,ETHUSD,1022.08,1022.08,731,918.39,184904.24,163787521.59
2018-02-01,ETHUSD,1110.14,1152.05,936,1022.08,92033.55,97420345.0
2018-01-31,ETHUSD,1051.54,1118.88,1010.77,1110.14,34149.47,36823923.26
2018-01-30,ETHUSD,1168,1172,1025.77,1051.54,61847.15,68310979.3
2018-01-29,ETHUSD,1229.41,1239,1141,1168,40475.91,47712758.1
2018-01-28,ETHUSD,1115.51,1240,1099.76,1229.41,29175.42,34733431.76
2018-01-27,ETHUSD,1051.81,1126.01,1034.45,1115.51,29317.95,31570026.1
2018-01-26,ETHUSD,1050,1075.9,984,1051.81,39359.62,40473858.68
2018-01-25,ETHUSD,1065,1105,1014.48,1050,62196.24,65357176.23
2018-01-24,ETHUSD,983.7,1069.65,957.69,1065,44493.76,45222578.83
2018-01-23,ETHUSD,997.21,1024.98,905,983.7,61938.03,60151552.29
2018-01-22,ETHUSD,1049.09,1092,917,997.21,48389.73,48078073.65
2018-01-21,ETHUSD,1150,1151,1008,1049.09,37050.56,39711684.02
2018-01-20,ETHUSD,1036.03,1171,1036.03,1150,31922.41,35856520.99
2018-01-19,ETHUSD,1024.69,1095,995.01,1036.03,49838.57,51792512.24
2018-01-18,ETHUSD,1029.22,1105,951.12,1024.69,96056.34,99181551.38
2018-01-17,ETHUSD,1057.88,1109.58,761.61,1029.22,179200.0,162181963.93
2018-01-16,ETHUSD,1276.71,1281.16,862.11,1057.88,127923.05,136634452.92
2018-01-15,ETHUSD,1359.59,1379,1269,1276.71,33997.65,44691560.27
2018-01-14,ETHUSD,1384.78,1389,1265,1359.59,35328.24,46817527.9
2018-01-13,ETHUSD,1258.68,1420,1256,1384.78,41803.41,56577725.3
2018-01-12,ETHUSD,1135,1288.34,1080.59,1258.68,46451.21,56579737.77
2018-01-11,ETHUSD,1240.48,1334.33,1100,1135,95639.75,114736730.72
2018-01-10,ETHUSD,1287.47,1378.99,1187.96,1240.48,96347.51,125834355.1
2018-01-09,ETHUSD,1130,1301,1115,1287.47,102885.38,123662002.07
2018-01-08,ETHUSD,1117.96,1229.76,964,1130,109477.59,123173201.93
2018-01-07,ETHUSD,1004.27,1118.72,1000,1117.96,47293.11,50605502.35
2018-01-06,ETHUSD,966,1009.22,950.01,1004.27,29967.36,29708300.53
2018-01-05,ETHUSD,940,1022,924.69,966,52023.54,50807581.42
2018-01-04,ETHUSD,940.4,999.91,895.52,940,77160.74,73312586.84
2018-01-03,ETHUSD,858.6,950,850,940.4,57117.21,50614980.68
2018-01-02,ETHUSD,752.78,888,752.78,858.6,67628.49,57231450.99
2018-01-01,ETHUSD,743.48,768.87,722.02,752.78,29181.94,21811639.35
2017-12-31,ETHUSD,698.46,759.08,687.03,743.48,24771.96,17864222.87
2017-12-30,ETHUSD,732.67,740.72,659.06,698.46,59596.87,41619597.01
2017-12-29,ETHUSD,717.23,758,709,732.67,44816.84,32932640.32
2017-12-28,ETHUSD,738.78,739.8,666,717.23,40099.34,28006548.75
2017-12-27,ETHUSD,751.09,770,704.54,738.78,53760.85,39840501.45
2017-12-26,ETHUSD,724,765,716.7,751.09,24164.54,17964660.22
2017-12-25,ETHUSD,686.96,750,684,724,42706.02,30624272.73
2017-12-24,ETHUSD,699.86,704.93,604.19,686.96,45120.39,29335293.78
2017-12-23,ETHUSD,669.36,755,649.57,699.86,40879.14,29124563.94
2017-12-22,ETHUSD,783.8,792.5,501,669.36,164428.2,104608927.33
2017-12-21,ETHUSD,797.1,842.73,752,783.8,75451.39,60484270.34
2017-12-20,ETHUSD,817.72,833.67,721.02,797.1,81483.02,64005220.28
2017-12-19,ETHUSD,787.28,870,772.91,817.72,87098.13,71504353.38
2017-12-18,ETHUSD,706.91,800.39,671.56,787.28,57460.08,42506114.15
2017-12-17,ETHUSD,684,726,683.06,706.91,27771.42,19664123.78
2017-12-16,ETHUSD,676.36,711.77,665.5,684,23905.72,16434500.56
2017-12-15,ETHUSD,689.69,692.5,601.13,676.36,54771.22,36087695.59
2017-12-14,ETHUSD,694.5,745,647.5,689.69,89396.17,62301015.17
2017-12-13,ETHUSD,620.59,742.23,585,694.5,127713.17,85319760.43
2017-12-12,ETHUSD,503.47,645.55,487,620.59,95283.01,53634930.74
2017-12-11,ETHUSD,425.07,505,421.17,503.47,44543.45,20712267.88
2017-12-10,ETHUSD,456.38,459.44,401.33,425.07,29510.03,12703843.48
2017-12-09,ETHUSD,440.27,497.99,433,456.38,48252.92,22439454.27
2017-12-08,ETHUSD,411.03,454.85,391,440.27,58296.63,25139946.87
2017-12-07,ETHUSD,415.83,436.42,400,411.03,48889.8,20297020.09
2017-12-06,ETHUSD,455.76,459.85,405.88,415.83,50979.87,22125584.99
2017-12-05,ETHUSD,467.83,471.9,450.49,455.76,22812.03,10475929.75
2017-12-04,ETHUSD,463,473.9,446.2,467.83,31067.36,14339920.11
2017-12-03,ETHUSD,456.04,482.8,441.02,463,33041.92,15385296.14
2017-12-02,ETHUSD,460.3,472.32,447,456.04,23203.04,10679948.95
2017-12-01,ETHUSD,435.09,469.4,415.16,460.3,30626.87,13628268.39
2017-11-30,ETHUSD,423.9,455.99,388,435.09,59144.71,24829664.37
2017-11-29,ETHUSD,464.95,519.23,405,423.9,116769.92,54776310.04
2017-11-28,ETHUSD,474.67,478.15,457.61,464.95,49678.07,23218695.7
2017-11-27,ETHUSD,467,487,456.24,474.67,53900.59,25539860.51
2017-11-26,ETHUSD,463,472.76,438.09,467,29143.14,13208221.61
2017-11-25,ETHUSD,471.17,483,451,463,31084.17,14484869.28
2017-11-24,ETHUSD,406.75,478.99,395,471.17,84954.03,36850995.89
2017-11-23,ETHUSD,380.88,426.04,370.11,406.75,77408.69,31247094.1
2017-11-22,ETHUSD,359.6,383.94,358.33,380.88,34942.55,12961685.49
2017-11-21,ETHUSD,366,372.94,345.52,359.6,51067.56,18500330.41
2017-11-20,ETHUSD,354.48,372.88,350,366,28170.7,10193832.49
2017-11-19,ETHUSD,346.96,372,344.01,354.48,32139.68,11451664.0
2017-11-18,ETHUSD,331.25,349.31,326.3,346.96,26074.43,8763543.7
2017-11-17,ETHUSD,329.91,334.86,325,331.25,24845.12,8208502.56
2017-11-16,ETHUSD,331.88,335.16,321,329.91,34360.48,11257762.02
2017-11-15,ETHUSD,335.54,340,323.19,331.88,27052.55,9039874.86
2017-11-14,ETHUSD,315.81,340.99,314.95,335.54,48769.57,16066296.01
2017-11-13,ETHUSD,306.1,320.69,305.91,316.14,36613.5,11517856.3
2017-11-12,ETHUSD,315.76,318.98,300.11,306.1,48200.8,14854823.36
2017-11-11,ETHUSD,298.66,322.19,298,315.76,23836.74,7328431.51
2017-11-10,ETHUSD,321.32,325.61,291,298.66,34411.65,10580539.65
2017-11-09,ETHUSD,322.15,331.7,317.29,321.32,13118.15,4270934.9
